fetchedAt,csvStamp,csvVal,rhrStamp,rhrVal,webStamp,webVal,metarStamp,metarVal,marketPrices
2026-09-07T06:52:32.566Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":80;"31°C":18;"32°C":2;"33°C":1;"34°C":0;"35°C or higher":0}
2026-09-07T06:53:04.098Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":70;"31°C":26;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:53:35.018Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":70;"31°C":26;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:54:06.389Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":70;"31°C":26;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:54:37.680Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":70;"31°C":26;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:55:08.721Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":70;"31°C":26;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:55:39.799Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":70;"31°C":26;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:56:11.202Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":70;"31°C":26;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:56:43.019Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":70;"31°C":26;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:57:14.344Z,202609071440,30,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":70;"31°C":26;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:57:46.264Z,202609071450,30.3,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":83;"31°C":17;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:58:17.560Z,202609071450,30.3,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":83;"31°C":17;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:58:49.234Z,202609071450,30.3,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":83;"31°C":17;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:59:20.193Z,202609071450,30.3,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":83;"31°C":17;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T06:59:50.995Z,202609071450,30.3,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":83;"31°C":17;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:00:22.281Z,202609071450,30.3,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":83;"31°C":17;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:00:54.060Z,202609071450,30.3,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":83;"31°C":17;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:01:25.971Z,202609071450,30.3,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":83;"31°C":17;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:01:57.274Z,202609071450,30.3,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":83;"31°C":17;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:02:28.707Z,202609071450,30.3,2026-09-07T14:00:00+08:00,29,1421,29,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":83;"31°C":17;"32°C":2;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:03:00.680Z,202609071450,30.3,2026-09-07T14:00:00+08:00,29,1502,30,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":82;"31°C":15;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:03:32.507Z,202609071450,30.3,2026-09-07T14:00:00+08:00,29,1502,30,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":82;"31°C":15;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:04:05.126Z,202609071450,30.3,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T06:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":82;"31°C":15;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:04:36.761Z,202609071450,30.3,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":82;"31°C":15;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:05:08.591Z,202609071450,30.3,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":82;"31°C":15;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:05:40.547Z,202609071450,30.3,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":82;"31°C":15;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:06:12.237Z,202609071450,30.3,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":82;"31°C":15;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:06:43.834Z,202609071450,30.3,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":82;"31°C":15;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:07:15.167Z,202609071450,30.3,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":82;"31°C":15;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:07:46.169Z,202609071450,30.3,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":16;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:08:18.798Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":16;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:08:49.751Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":16;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:09:22.069Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":16;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:09:54.556Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":16;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:10:26.124Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":16;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:10:58.595Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":16;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:11:30.986Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":16;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:12:02.115Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":16;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:12:32.949Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":81;"31°C":16;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:13:04.357Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":94;"31°C":7;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:13:36.114Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":94;"31°C":7;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:14:07.734Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":94;"31°C":7;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:14:39.135Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":94;"31°C":7;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:15:10.694Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":94;"31°C":7;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:15:41.623Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":94;"31°C":7;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:16:13.112Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":94;"31°C":7;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:16:44.312Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":94;"31°C":7;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:17:15.369Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":94;"31°C":7;"32°C":1;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:17:46.893Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:18:18.276Z,202609071500,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:18:49.713Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:19:20.942Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:19:52.718Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:20:23.869Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:20:55.626Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:21:26.927Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:21:59.632Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:22:31.618Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:23:02.900Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":3;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:23:34.198Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":3;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:24:05.318Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":3;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:24:36.894Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":3;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:25:08.121Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":3;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:25:39.278Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":3;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:26:11.303Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":3;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:26:42.526Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":3;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:27:13.733Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":3;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:27:45.304Z,202609071510,29.8,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:28:16.886Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:28:47.920Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:29:19.493Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:29:51.625Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:30:23.233Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:30:55.696Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:31:26.937Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:00:00.000Z,33,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:31:58.936Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:32:30.228Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:33:01.477Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":4;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:33:33.493Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":4;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:34:05.398Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":4;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:34:37.054Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":4;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:35:09.192Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":4;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:35:40.938Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":4;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:36:12.620Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":4;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:36:43.580Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":4;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:37:14.518Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":97;"31°C":4;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:37:47.249Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:38:18.941Z,202609071520,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:38:50.833Z,202609071530,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:39:22.325Z,202609071530,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
2026-09-07T07:39:53.788Z,202609071530,29.6,2026-09-07T15:00:00+08:00,30,1502,30,2026-09-07T07:30:00.000Z,32,{"25°C or below":0;"26°C":0;"27°C":0;"28°C":0;"29°C":0;"30°C":98;"31°C":2;"32°C":0;"33°C":0;"34°C":0;"35°C or higher":0}
